,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
123,banana.finance,0x8f34f12a9363c57d1438430461f661d6120116e9,https://bscscan.com/token/0x8f34f12a9363c57d1438430461f661d6120116e9,Binance,02/06/2021 13:19:06,1000000000000,9,11,0,New
124,Online Game Transfer,0x61cc69e0a41ba191be394c8f16f840a4f3bf7116,https://bscscan.com/token/0x61cc69e0a41ba191be394c8f16f840a4f3bf7116,Binance,02/06/2021 13:19:06,1000000000,12,15,0,New
125,FreePalestine,0x1c6252c8946f2bd773fb3571a65459579e1ac10c,https://bscscan.com/token/0x1c6252c8946f2bd773fb3571a65459579e1ac10c,Binance,02/06/2021 13:19:06,100000000,19,28,18,New
126,GigaChad,0x1a204d61102ea5d60af02ef59b7433fa0038642b,https://bscscan.com/token/0x1a204d61102ea5d60af02ef59b7433fa0038642b,Binance,02/06/2021 13:19:06,1000000000000000,167,1029,9,New
127,Greatest of All Time,0x1936b416cd516b08f61d347034d8fa7e21d13fe9,https://bscscan.com/token/0x1936b416cd516b08f61d347034d8fa7e21d13fe9,Binance,02/06/2021 13:19:06,1000000000000000,12,17,9,New
128,Zabaku Inu Coin,0x006c53bb2cea71b14af6e087fa66e630dbaa4ee9,https://bscscan.com/token/0x006c53bb2cea71b14af6e087fa66e630dbaa4ee9,Binance,02/06/2021 13:19:06,1000000000000,133,182,18,New
129,Animal Token,0xf9538bfbc5590bdcffbed2f741923efa9bb552d9,https://bscscan.com/token/0xf9538bfbc5590bdcffbed2f741923efa9bb552d9,Binance,02/06/2021 13:19:06,1000000000000000,84,679,9,New
130,PuppyCorgi,0xd65758392ddc244a06e113655323b72581f21135,https://bscscan.com/token/0xd65758392ddc244a06e113655323b72581f21135,Binance,02/06/2021 13:19:06,100000000,26,81,9,New
131,Salvation.Finance,0x8fd95df18d6c39088e8ec03208a3fe27d5fccd83,https://bscscan.com/token/0x8fd95df18d6c39088e8ec03208a3fe27d5fccd83,Binance,02/06/2021 13:19:06,71603715266.287194,1195,3243,18,New
132,Piggy Bank NFT,0x7ae99d32fa33d86667813ee6fc438876c58e421b,https://bscscan.com/token/0x7ae99d32fa33d86667813ee6fc438876c58e421b,Binance,02/06/2021 13:19:06,1000000000000,111,164,18,New
133,MOONBALL,0x10d6e078874534ec6ba036d5ff843c263196ecd9,https://bscscan.com/token/0x10d6e078874534ec6ba036d5ff843c263196ecd9,Binance,02/06/2021 13:19:06,100000000,10,19,18,New
134,QuickCash,0x0b66efdfd77c5e307216a693c163f45fe5b34c5f,https://bscscan.com/token/0x0b66efdfd77c5e307216a693c163f45fe5b34c5f,Binance,02/06/2021 13:19:06,1000000000000,20,45,9,New
135,ChibiRat,0x8f99bcf248ac87e30d8d558bed648544bae4a5bf,https://bscscan.com/token/0x8f99bcf248ac87e30d8d558bed648544bae4a5bf,Binance,02/06/2021 13:19:06,1000000000000000,155,412,18,New
136,Moon Shell,0x2142c3cb6806dedd5a6c56bb5aa7accfcb5294f6,https://bscscan.com/token/0x2142c3cb6806dedd5a6c56bb5aa7accfcb5294f6,Binance,02/06/2021 13:19:06,64616528880953.931429,35,93,18,New
137,Fortune Gold,0xfd95058594f0fd77a9bc071dc4fb83e0215826cc,https://bscscan.com/token/0xfd95058594f0fd77a9bc071dc4fb83e0215826cc,Binance,02/06/2021 13:19:06,1000000000000000,401,1260,18,New
138,Binance Ecosystem Value,0xc7dac962c166a26038ec4bc5d0e2a3fe0ff3ce58,https://bscscan.com/token/0xc7dac962c166a26038ec4bc5d0e2a3fe0ff3ce58,Binance,02/06/2021 13:19:06,2850.563683,38,1848,18,New
139,Starship,0x195780e6c3b7f8cbefa82340df1ab495c01de07d,https://bscscan.com/token/0x195780e6c3b7f8cbefa82340df1ab495c01de07d,Binance,02/06/2021 13:19:06,100000,1,1,9,New
140,Shiba Inu Cash,0xad066cef35cbafee0acd524972da8aa479759fa2,https://bscscan.com/token/0xad066cef35cbafee0acd524972da8aa479759fa2,Binance,02/06/2021 13:19:06,2276076160017.370888,70,131,18,New
141,Real Madrid Fans Token,0x49a0f057a67114ca8932e1df482a7dfedaf112a5,https://bscscan.com/token/0x49a0f057a67114ca8932e1df482a7dfedaf112a5,Binance,02/06/2021 13:19:06,1000000000000,102,118,18,New
142,Shiba Launch Coin,0x3c103a56dcb76c8574df12fd5f8f291f24431e9c,https://bscscan.com/token/0x3c103a56dcb76c8574df12fd5f8f291f24431e9c,Binance,02/06/2021 13:19:06,1000000000000,107,147,18,New
143,BestNFT,0xdf370360c12c81e78179ff8f1c543b738d007dc0,https://bscscan.com/token/0xdf370360c12c81e78179ff8f1c543b738d007dc0,Binance,02/06/2021 13:19:06,8000000000000000,86,228,18,New
144,Lordgaben,0xb563b4c26dfa1db597506ea0fbd3957c663c9311,https://bscscan.com/token/0xb563b4c26dfa1db597506ea0fbd3957c663c9311,Binance,02/06/2021 13:19:06,10000000000,52,411,18,New
145,1000xMOON,0xafcb082d8b24952579d2c7737bfe345007cee94f,https://bscscan.com/token/0xafcb082d8b24952579d2c7737bfe345007cee94f,Binance,02/06/2021 13:19:06,1000000000000000,81,351,9,New
146,Longdrink Finance,0x5317fa16f8603be9c461def5d5a1bf28dfe42d55,https://bscscan.com/token/0x5317fa16f8603be9c461def5d5a1bf28dfe42d55,Binance,02/06/2021 13:19:06,883657.099584,117,6637,18,New
147,DiscoShiba,0x305a202bbf14769316a017c3b3020bafe1c854ed,https://bscscan.com/token/0x305a202bbf14769316a017c3b3020bafe1c854ed,Binance,02/06/2021 13:19:06,1000000000000000,88,394,9,New
148,StellarSwip,0x1ee53ded7c6b17620e59f4de84640e01ecf94bbb,https://bscscan.com/token/0x1ee53ded7c6b17620e59f4de84640e01ecf94bbb,Binance,02/06/2021 13:19:06,1000000000000000,54,404,18,New
149,CONAN FANS TOKEN,0xf17d49fbb16064a2504bd9550e5e938b1a49971b,https://bscscan.com/token/0xf17d49fbb16064a2504bd9550e5e938b1a49971b,Binance,02/06/2021 13:19:06,1000000000000,215,257,18,New
150,NFT DIRECT TOKEN,0xa999d6725531eeac218059db383198a9134f9582,https://bscscan.com/token/0xa999d6725531eeac218059db383198a9134f9582,Binance,02/06/2021 13:19:06,1000000000000000,10,14,9,New
151,Iron Doge,0x058eaf4dd2e37a78f83907cd4f979dc4490bba2c,https://bscscan.com/token/0x058eaf4dd2e37a78f83907cd4f979dc4490bba2c,Binance,02/06/2021 13:19:06,1000000000000,220,264,18,New
152,SMSCodes Coin,0x8cb0d15ce441c2ecc01c66414078f125b557b438,https://bscscan.com/token/0x8cb0d15ce441c2ecc01c66414078f125b557b438,Binance,02/06/2021 13:19:06,1000000000000,26,40,18,New
153,Star Foxx,0x5717cdb81ed9a3ca526f1b3dc3407ce0acc18645,https://bscscan.com/token/0x5717cdb81ed9a3ca526f1b3dc3407ce0acc18645,Binance,02/06/2021 13:19:06,1000000000000,13,19,18,New
154,BarneyFinance,0xbb6915ccb32e22b465c419a4683b1b91bb6c28fe,https://bscscan.com/token/0xbb6915ccb32e22b465c419a4683b1b91bb6c28fe,Binance,02/06/2021 13:19:06,953026464689327.212737,1193,3716,8,New
155,BOSS TOKEN,0xaf104a1452999d1b27c625b30c838199062fb428,https://bscscan.com/token/0xaf104a1452999d1b27c625b30c838199062fb428,Binance,02/06/2021 13:19:06,100000,143,1562,18,New
156,HappySheep,0x8e1d9961340e418466f9e4d2f1d7f69711638867,https://bscscan.com/token/0x8e1d9961340e418466f9e4d2f1d7f69711638867,Binance,02/06/2021 13:19:06,100000000,35,92,9,New
157,MoonAss,0x6b244b0069a9ef1024880a0ae80ecee379624e4f,https://bscscan.com/token/0x6b244b0069a9ef1024880a0ae80ecee379624e4f,Binance,02/06/2021 13:19:06,4705017105424.399146,86,177,18,New
158,Diamond Token,0x5a409ca910deff970c0e93a7936d8f5deae76482,https://bscscan.com/token/0x5a409ca910deff970c0e93a7936d8f5deae76482,Binance,02/06/2021 13:19:06,1000000000000000,213,823,9,New
159,SpitzMoon,0x574674bc20db4f23662052749dd57463d83ac5bd,https://bscscan.com/token/0x574674bc20db4f23662052749dd57463d83ac5bd,Binance,02/06/2021 13:19:06,997000000,25,25,18,New
160,moonAMP,0x4c512c241068f1d1690eebbbf52289666bfc6f5c,https://bscscan.com/token/0x4c512c241068f1d1690eebbbf52289666bfc6f5c,Binance,02/06/2021 13:19:06,72683916158850.873795,40,94,18,New
161,Oxtrust,0xa6fe2ec2c653aa81e7d5f79b79bbd6c00c32fe73,https://bscscan.com/token/0xa6fe2ec2c653aa81e7d5f79b79bbd6c00c32fe73,Binance,02/06/2021 13:19:06,10000000000,10,15,8,New
162,Launch Kids,0x6cab5dde5f839ee0d469eb925e72821c6aca5cd6,https://bscscan.com/token/0x6cab5dde5f839ee0d469eb925e72821c6aca5cd6,Binance,02/06/2021 13:19:06,1000000000000000,65,340,18,New
163,GRAPE JUICE BSC,0x33aaa757aa67237f06fde00465eefada30ee97bf,https://bscscan.com/token/0x33aaa757aa67237f06fde00465eefada30ee97bf,Binance,02/06/2021 13:19:06,900000000000000,16,61,18,New
164,FIRE🔥,0xbd2166ff741e8b4d80d0baaa59f106f7f3beefbe,https://bscscan.com/token/0xbd2166ff741e8b4d80d0baaa59f106f7f3beefbe,Binance,02/06/2021 13:19:06,100000000000,41,93,18,New
165,JBS FOOD,0x228e2faa69fac6532f13aa4febf3bad926b78fbb,https://bscscan.com/token/0x228e2faa69fac6532f13aa4febf3bad926b78fbb,Binance,02/06/2021 13:19:06,1000000000000,223,252,18,New
166,Ghostface Finance,0x20f2fa12f5d8f9b240d21ca0cf35b1c94b941785,https://bscscan.com/token/0x20f2fa12f5d8f9b240d21ca0cf35b1c94b941785,Binance,02/06/2021 13:19:06,1000000000000,241,328,18,New
167,ChibiCat,0x1a80cffaf6ec02d17a9ffd669338cd65f326d2a3,https://bscscan.com/token/0x1a80cffaf6ec02d17a9ffd669338cd65f326d2a3,Binance,02/06/2021 13:19:06,1000000000000000,147,537,18,New
168,Socially Ostracized 1980,0xc661155587eb3d32d47062ae2d2583691bfe2672,https://bscscan.com/token/0xc661155587eb3d32d47062ae2d2583691bfe2672,Binance,02/06/2021 13:19:06,1000000000000000,357,1635,18,New
169,CrossProtocol,0x7e1d4ada3c220a1ce003d1f1f003b418e6daff1c,https://bscscan.com/token/0x7e1d4ada3c220a1ce003d1f1f003b418e6daff1c,Binance,02/06/2021 13:19:06,900000000,80,97,18,New
170,Moon Iron,0x785a15675368410eaa1405087b869ea915f96b83,https://bscscan.com/token/0x785a15675368410eaa1405087b869ea915f96b83,Binance,02/06/2021 13:19:06,1000000000000000,278,896,9,New
171,MOONBITE,0x5bf9ee1b168356f53289a43db6cbf7b9f6472c63,https://bscscan.com/token/0x5bf9ee1b168356f53289a43db6cbf7b9f6472c63,Binance,02/06/2021 13:19:06,1000000000000000,109,420,18,New
172,Shochu Inu,0xb3a2b1bf975ccbe4d81dc1cc1576b05ae2bfd5e7,https://bscscan.com/token/0xb3a2b1bf975ccbe4d81dc1cc1576b05ae2bfd5e7,Binance,02/06/2021 13:19:06,1000000000000,12,33,18,New
173,BSC MOON,0xa4a67604a315a2e1bc06c9f6dba6423024140311,https://bscscan.com/token/0xa4a67604a315a2e1bc06c9f6dba6423024140311,Binance,02/06/2021 13:19:06,80000000000,15,54,18,New
174,Wrapped Dai,0xa20be0b824b963bc7d11d124cdefa0bc7ce85533,https://bscscan.com/token/0xa20be0b824b963bc7d11d124cdefa0bc7ce85533,Binance,02/06/2021 13:19:06,550000000000000,3275,7867,8,New
175,GeekHoldings,0x9fbbcaa3162c74b24751f7c4b9cfb4af0811a622,https://bscscan.com/token/0x9fbbcaa3162c74b24751f7c4b9cfb4af0811a622,Binance,02/06/2021 13:19:06,1000000000000000,3091,5721,9,New
176,CuteShiba,0x90542d6a1f3816499b82b4344be3a32beb420f1a,https://bscscan.com/token/0x90542d6a1f3816499b82b4344be3a32beb420f1a,Binance,02/06/2021 13:19:06,10000000000000,10,15,9,New
177,Super Dad Coin,0x493151eb6ab2cd03ffc8876848c988439219c07e,https://bscscan.com/token/0x493151eb6ab2cd03ffc8876848c988439219c07e,Binance,02/06/2021 13:19:06,1000000000000,9,23,18,New
178,USD SMART,0x303de4bdb189b951f875eb4a8ecde2985138161e,https://bscscan.com/token/0x303de4bdb189b951f875eb4a8ecde2985138161e,Binance,02/06/2021 13:19:06,100000000,3100,4952,18,New
179,Saiyan Inu,0x127cf9704ddfcf0e9ec1dc20f11877731d18ac34,https://bscscan.com/token/0x127cf9704ddfcf0e9ec1dc20f11877731d18ac34,Binance,02/06/2021 13:19:06,1000000000000000,3236,11015,9,New
180,Super Mom Coin,0xdb271f02baba2f86c1212620386a6ef7c80f6cd5,https://bscscan.com/token/0xdb271f02baba2f86c1212620386a6ef7c80f6cd5,Binance,02/06/2021 13:19:06,1000000000000,110,253,18,New
181,Uber Finance,0xceec5ae50ab6f3b6d451b67cc0df6c99e065fce2,https://bscscan.com/token/0xceec5ae50ab6f3b6d451b67cc0df6c99e065fce2,Binance,02/06/2021 13:19:06,1000000000000,21,48,18,New
182,Piggy Bank Token,0x6bde2bf4cc75e5989348b0cbfe244f571bed22da,https://bscscan.com/token/0x6bde2bf4cc75e5989348b0cbfe244f571bed22da,Binance,02/06/2021 13:19:06,1000000000000,13,42,18,New
183,ONLYGIRLS,0xea1d15cee0b1f86298d72e92f82065845a27889d,https://bscscan.com/token/0xea1d15cee0b1f86298d72e92f82065845a27889d,Binance,02/06/2021 13:19:06,1000000000000000,11,18,18,New
184,RAPTORMOON,0x9aaab97c50424de907ce952b80fc98073773f628,https://bscscan.com/token/0x9aaab97c50424de907ce952b80fc98073773f628,Binance,02/06/2021 13:19:06,1000000000000000,341,1124,18,New
185,Laddering,0x423eea9e745c7152a12df3b947ab5e12bfc25664,https://bscscan.com/token/0x423eea9e745c7152a12df3b947ab5e12bfc25664,Binance,02/06/2021 13:19:06,100000000000000,26,197,9,New
186,CoinLegacy,0x2ecd1f339c1a73d5d66252433d1d3732c2ff02da,https://bscscan.com/token/0x2ecd1f339c1a73d5d66252433d1d3732c2ff02da,Binance,02/06/2021 13:19:06,1000000000000000,154,521,18,New
187,Tesla Coin,0x0efe021c8bc8d7a022dace579fb06833c8bf6164,https://bscscan.com/token/0x0efe021c8bc8d7a022dace579fb06833c8bf6164,Binance,02/06/2021 13:19:06,1000000000000,106,222,18,New
188,Dragonite,0xf0a9144636cb1ced5a578c4439b5872326a3bc12,https://bscscan.com/token/0xf0a9144636cb1ced5a578c4439b5872326a3bc12,Binance,02/06/2021 13:19:06,999999992689187000000000000.685437,248,772,9,New
189,Atomic Donut,0xd5c4c6784016d3b52903e728e758be6c6757c46d,https://bscscan.com/token/0xd5c4c6784016d3b52903e728e758be6c6757c46d,Binance,02/06/2021 13:19:06,4705855447810.581031,30,58,18,New
190,BabyInu,0x93445d28974a6258933b292a6a22368dbea085a6,https://bscscan.com/token/0x93445d28974a6258933b292a6a22368dbea085a6,Binance,02/06/2021 13:19:06,1000000000000000,746,2598,9,New
191,SpaceSheep,0x80eb88890ccd7878474858d6fe85285e89ab08cf,https://bscscan.com/token/0x80eb88890ccd7878474858d6fe85285e89ab08cf,Binance,02/06/2021 13:19:06,1000000000000000,165,729,18,New
192,Alphabet,0xf0bbc810428531ab04d2871c2acf311c7ece10c1,https://bscscan.com/token/0xf0bbc810428531ab04d2871c2acf311c7ece10c1,Binance,02/06/2021 13:19:06,1000000000000000,35,84,9,New
193,BlackClover,0x2a6deb9a2364d8bbb5b122882fe0095eead12185,https://bscscan.com/token/0x2a6deb9a2364d8bbb5b122882fe0095eead12185,Binance,02/06/2021 13:19:06,1000000000000000,152,558,18,New
194,wRipple,0xbbc9fa4b395fee68465c2cd4a88cde267a34ed2a,https://bscscan.com/token/0xbbc9fa4b395fee68465c2cd4a88cde267a34ed2a,Binance,02/06/2021 13:19:06,1000000000000000,22734,188427,18,New
195,PI NETWORK,0xa2cf2bcdd5365ccdb85e324b4be54b9bbd588197,https://bscscan.com/token/0xa2cf2bcdd5365ccdb85e324b4be54b9bbd588197,Binance,02/06/2021 13:19:06,100000000000000000,50,192,9,New
196,SmartMinds,0x9dadf5cce94ae1deb3db329f2bf44d3301b0619e,https://bscscan.com/token/0x9dadf5cce94ae1deb3db329f2bf44d3301b0619e,Binance,02/06/2021 13:19:06,1000000000000000,2,2,9,New
197,Fuzzy Inu,0x396a432e343ac7692262f3acea5eb85d9db51a50,https://bscscan.com/token/0x396a432e343ac7692262f3acea5eb85d9db51a50,Binance,02/06/2021 13:19:06,1000000000000,12,21,18,New
198,SHAGGY TOKEN,0x33a669a350807552a005845c13a37662facb041b,https://bscscan.com/token/0x33a669a350807552a005845c13a37662facb041b,Binance,02/06/2021 13:19:06,10000000000000000,6505,20305,0,New
199,Pitbull,0x2cbefe83a2566039750a2b99ea842913025bf9e1,https://bscscan.com/token/0x2cbefe83a2566039750a2b99ea842913025bf9e1,Binance,02/06/2021 13:19:06,1000000000000,8,20,18,New
